onset	duration	trial_type	run_type	cue_position	score	score_txt	latency
48.0	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
51.0	1.5	ANTITARG	09AV	214	1	CORRECT	0.55
55.5	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
58.5	1.5	ANTITARG	09AV	426	1	CORRECT	0.533
63.0	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
66.0	1.5	ANTITARG	09AV	633	2	ERROR_CORRECTED	0.317
70.5	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
73.5	1.5	ANTITARG	09AV	532	1	CORRECT	0.483
81.0	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
84.0	1.5	ANTITARG	09AV	532	1	CORRECT	0.5
91.5	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
94.5	1.5	ANTITARG	09AV	108	2	ERROR_CORRECTED	0.383
99.0	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
102.0	1.5	ANTITARG	09AV	7	2	ERROR_CORRECTED	0.35
106.5	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
109.5	1.5	ANTITARG	09AV	108	1	CORRECT	0.617
114.0	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
117.0	1.5	ANTITARG	09AV	633	2	ERROR_CORRECTED	0.417
124.5	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
127.5	1.5	ANTITARG	09AV	7	1	CORRECT	0.65
138.0	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
141.0	1.5	ANTITARG	09AV	214	2	ERROR_CORRECTED	0.4
145.5	3.0	ANTICUE	09AV	n/a	n/a	n/a	n/a
148.5	1.5	ANTITARG	09AV	426	2	ERROR_CORRECTED	0.333
219.0	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
222.0	1.5	VGSTARG	09AV	214	1	CORRECT	0.333
226.5	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
229.5	1.5	VGSTARG	09AV	108	1	CORRECT	0.833
234.0	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
237.0	1.5	VGSTARG	09AV	633	1	CORRECT	0.383
247.5	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
250.5	1.5	VGSTARG	09AV	7	1	CORRECT	0.533
255.0	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
258.0	1.5	VGSTARG	09AV	214	1	CORRECT	0.35
265.5	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
268.5	1.5	VGSTARG	09AV	426	1	CORRECT	0.333
273.0	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
276.0	1.5	VGSTARG	09AV	532	1	CORRECT	0.367
280.5	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
283.5	1.5	VGSTARG	09AV	532	1	CORRECT	0.267
291.0	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
294.0	1.5	VGSTARG	09AV	7	1	CORRECT	0.35
298.5	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
301.5	1.5	VGSTARG	09AV	108	1	CORRECT	0.367
306.0	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
309.0	1.5	VGSTARG	09AV	633	1	CORRECT	0.35
316.5	3.0	VGSCUE	09AV	n/a	n/a	n/a	n/a
319.5	1.5	VGSTARG	09AV	426	1	CORRECT	0.333
